eventid,playerid,jogador,teamId,teamName,minute,tempo,type,outcome,x,y,endX,endY
66,100995,Alex Sandro,1239,Flamengo,7,FirstHalf,Save,Successful,14.6,58.5,,
67,100995,Alex Sandro,1239,Flamengo,7,FirstHalf,CornerAwarded,Unsuccessful,17.9,67.9,,
63,410318,Gastón Benavídez,1243,Athletico Paranaense,7,FirstHalf,CornerAwarded,Successful,82.1,32.1,,
64,404979,Lucas Esquivel,1243,Athletico Paranaense,8,FirstHalf,Pass,Successful,99.5,0.5,92.8,42.3
79,517830,Felipinho,1243,Athletico Paranaense,8,FirstHalf,BallTouch,Successful,92,47.2,,
68,88300,Danilo,1239,Flamengo,8,FirstHalf,Clearance,Successful,7.7,47.9,51.2,66.6
65,279539,Steven Mendoza,1243,Athletico Paranaense,8,FirstHalf,BallTouch,Unsuccessful,94,49.9,,
66,445159,Léo Derik,1243,Athletico Paranaense,8,FirstHalf,Pass,Successful,49.4,29.6,58.1,4.8
67,404979,Lucas Esquivel,1243,Athletico Paranaense,8,FirstHalf,Pass,Successful,58.1,4.6,39.9,17.4
68,445159,Léo Derik,1243,Athletico Paranaense,8,FirstHalf,Pass,Successful,38.1,31.7,37,45.7
69,462994,Bruno Zapelli,1243,Athletico Paranaense,8,FirstHalf,Pass,Successful,44.9,56.5,38.7,77.5
70,445159,Léo Derik,1243,Athletico Paranaense,8,FirstHalf,Pass,Successful,38.7,77.5,43,68.3
71,462994,Bruno Zapelli,1243,Athletico Paranaense,8,FirstHalf,Pass,Successful,43,67.7,36,28.4
72,517829,Arthur Dias,1243,Athletico Paranaense,9,FirstHalf,Pass,Successful,36,28.4,30.9,43.7
73,477736,Juan Aguirre,1243,Athletico Paranaense,9,FirstHalf,Pass,Successful,30.4,44,8.8,51.8
74,101675,Santos,1243,Athletico Paranaense,9,FirstHalf,Pass,Successful,7.7,51.3,14.6,21.2
75,477736,Juan Aguirre,1243,Athletico Paranaense,9,FirstHalf,Pass,Unsuccessful,14.4,16.1,54.8,20
69,146761,Léo Pereira,1239,Flamengo,9,FirstHalf,Pass,Successful,45.3,79.3,53.5,70.9
70,112161,Saúl,1239,Flamengo,9,FirstHalf,BallRecovery,Successful,53,69.6,,
71,112161,Saúl,1239,Flamengo,9,FirstHalf,Pass,Successful,53,69.6,38.6,50.1
72,88300,Danilo,1239,Flamengo,9,FirstHalf,Pass,Successful,38.6,48.1,38.8,24.1
73,145385,Guillermo Varela,1239,Flamengo,9,FirstHalf,Pass,Successful,38.8,24.1,11.6,43.4
74,303902,Agustín Rossi,1239,Flamengo,9,FirstHalf,Pass,Successful,9.8,45.4,27.1,79.6
75,100995,Alex Sandro,1239,Flamengo,9,FirstHalf,Pass,Successful,31.3,77.9,36,54.9
76,355684,Léo Ortiz,1239,Flamengo,9,FirstHalf,Pass,Successful,38.1,48.8,53.8,10.6
77,145385,Guillermo Varela,1239,Flamengo,9,FirstHalf,Pass,Successful,49.5,14.1,33.4,23.4
78,88300,Danilo,1239,Flamengo,9,FirstHalf,Pass,Successful,34.4,24.3,37.4,62.7
79,146761,Léo Pereira,1239,Flamengo,9,FirstHalf,Pass,Successful,56,66.4,64.8,88.6
80,381594,Samuel Lino,1239,Flamengo,9,FirstHalf,Pass,Successful,64.8,88.6,65.6,72.6
81,112161,Saúl,1239,Flamengo,9,FirstHalf,Pass,Successful,65.6,72.6,86.2,83.6
82,381594,Samuel Lino,1239,Flamengo,9,FirstHalf,Pass,Unsuccessful,89.7,83.6,98.1,41
76,445159,Léo Derik,1243,Athletico Paranaense,9,FirstHalf,Clearance,Successful,2.4,58.5,4.5,76.8
83,145385,Guillermo Varela,1239,Flamengo,9,FirstHalf,Pass,Successful,93.8,24.9,87.4,34.9
84,319756,Lucas Paquetá,1239,Flamengo,9,FirstHalf,MissedShots,Successful,87.4,34.9,,
80,101675,Santos,1243,Athletico Paranaense,10,FirstHalf,Pass,Successful,5,49.7,71.7,61.2
81,533161,Kevin Viveros,1243,Athletico Paranaense,10,FirstHalf,Pass,Successful,71.7,61.2,69.1,50.4
82,279539,Steven Mendoza,1243,Athletico Paranaense,10,FirstHalf,Pass,Unsuccessful,72.3,50.3,79.7,56.3
86,88300,Danilo,1239,Flamengo,10,FirstHalf,Clearance,Successful,14.8,45.4,23.2,44.4
83,462994,Bruno Zapelli,1243,Athletico Paranaense,10,FirstHalf,Pass,Successful,70.4,53.8,74.9,22
84,410318,Gastón Benavídez,1243,Athletico Paranaense,10,FirstHalf,Pass,Successful,75.5,22.2,86.7,36.2
87,303902,Agustín Rossi,1239,Flamengo,10,FirstHalf,Error,Successful,2.5,56.6,,
85,279539,Steven Mendoza,1243,Athletico Paranaense,10,FirstHalf,Goal,Successful,89.2,35.8,,
88,318475,Pedro,1239,Flamengo,12,FirstHalf,Pass,Successful,49.9,49.9,36.1,50.3
89,355684,Léo Ortiz,1239,Flamengo,12,FirstHalf,Pass,Successful,36,51.3,42.6,95.1
90,100995,Alex Sandro,1239,Flamengo,12,FirstHalf,Pass,Successful,42,94.4,36,75.6
91,146761,Léo Pereira,1239,Flamengo,12,FirstHalf,Pass,Successful,43.8,58.4,36.3,49.1
92,88300,Danilo,1239,Flamengo,12,FirstHalf,Pass,Successful,46.5,40.9,96.2,15
93,145385,Guillermo Varela,1239,Flamengo,12,FirstHalf,Pass,Unsuccessful,96.2,15,100,36.4
87,101675,Santos,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,5.2,50.9,7.4,42.5
88,477736,Juan Aguirre,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,10.6,38.9,8,16.8
89,517829,Arthur Dias,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,8,27.3,12.4,75.5
90,404979,Lucas Esquivel,1243,Athletico Paranaense,13,FirstHalf,Pass,Unsuccessful,12.4,75.5,59.9,76.6
95,88300,Danilo,1239,Flamengo,13,FirstHalf,Pass,Unsuccessful,42.1,20.3,53.7,38.9
91,279539,Steven Mendoza,1243,Athletico Paranaense,13,FirstHalf,Pass,Unsuccessful,44.5,61.8,28.2,66.1
96,371036,Jorge Carrascal,1239,Flamengo,13,FirstHalf,BallRecovery,Successful,64.1,36,,
97,371036,Jorge Carrascal,1239,Flamengo,13,FirstHalf,Pass,Successful,64.1,36,67.4,50.1
